"Any","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Nombre"
2014,2,"Eixample",7,"la Dreta de l'Eixample",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",20
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",9
2014,2,"Eixample",10,"Sant Antoni",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,3,"Sants-Montjuïc",13,"la Marina de Port",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,3,"Sants-Montjuïc",15,"Hostafrancs",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2
2014,3,"Sants-Montjuïc",16,"la Bordeta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,3,"Sants-Montjuïc",17,"Sants - Badal",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,3,"Sants-Montjuïc",18,"Sants",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,4,"Les Corts",19,"les Corts",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",10
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,4,"Les Corts",21,"Pedralbes",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",14
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,6,"Gràcia",28,"Vallcarca i els Penitents",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,6,"Gràcia",29,"el Coll",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,6,"Gràcia",30,"la Salut",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,6,"Gràcia",31,"la Vila de Gràcia",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,7,"Horta-Guinardó",34,"Can Baró",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,7,"Horta-Guinardó",35,"el Guinardó",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,7,"Horta-Guinardó",37,"el Carmel",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,7,"Horta-Guinardó",38,"la Teixonera",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,7,"Horta-Guinardó",40,"Montbau",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,7,"Horta-Guinardó",42,"la Clota",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,7,"Horta-Guinardó",43,"Horta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,8,"Nou Barris",45,"Porta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,8,"Nou Barris",46,"el Turó de la Peira",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,8,"Nou Barris",47,"Can Peguera",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,8,"Nou Barris",48,"la Guineueta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,8,"Nou Barris",49,"Canyelles",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,8,"Nou Barris",50,"les Roquetes",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,8,"Nou Barris",51,"Verdun",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,8,"Nou Barris",52,"la Prosperitat",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2
2014,8,"Nou Barris",53,"la Trinitat Nova",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,8,"Nou Barris",54,"Torre Baró",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,8,"Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,8,"Nou Barris",56,"Vallbona",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1
2014,9,"Sant Andreu",58,"Baró de Viver",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,9,"Sant Andreu",59,"el Bon Pastor",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",3
2014,9,"Sant Andreu",60,"Sant Andreu",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",5
2014,9,"Sant Andreu",61,"la Sagrera",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,9,"Sant Andreu",62,"el Congrés i els Indians",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",4
2014,9,"Sant Andreu",63,"Navas",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",6
2014,10,"Sant Martí",65,"el Clot",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",9
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",10
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",7
2014,10,"Sant Martí",68,"el Poblenou",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",116
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",192
2014,10,"Sant Martí",70,"el Besòs i el Maresme",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",18
2014,10,"Sant Martí",71,"Provençals del Poblenou",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",40
2014,10,"Sant Martí",72,"Sant Martí de Provençals",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",15
2014,10,"Sant Martí",73,"la Verneda i la Pau",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8
2014,99,"No consta",99,"No consta",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",0
2014,1,"Ciutat Vella",1,"el Raval",10,"Sant Martí",70,"el Besòs i el Maresme",65
2014,1,"Ciutat Vella",2,"el Barri Gòtic",10,"Sant Martí",70,"el Besòs i el Maresme",19
2014,1,"Ciutat Vella",3,"la Barceloneta",10,"Sant Martí",70,"el Besòs i el Maresme",19
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",10,"Sant Martí",70,"el Besòs i el Maresme",15
2014,2,"Eixample",5,"el Fort Pienc",10,"Sant Martí",70,"el Besòs i el Maresme",22
2014,2,"Eixample",6,"la Sagrada Família",10,"Sant Martí",70,"el Besòs i el Maresme",17
2014,2,"Eixample",7,"la Dreta de l'Eixample",10,"Sant Martí",70,"el Besòs i el Maresme",10
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",10,"Sant Martí",70,"el Besòs i el Maresme",6
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",10,"Sant Martí",70,"el Besòs i el Maresme",10
2014,2,"Eixample",10,"Sant Antoni",10,"Sant Martí",70,"el Besòs i el Maresme",9
2014,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Sant Martí",70,"el Besòs i el Maresme",39
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",10,"Sant Martí",70,"el Besòs i el Maresme",0
2014,3,"Sants-Montjuïc",13,"la Marina de Port",10,"Sant Martí",70,"el Besòs i el Maresme",12
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",10,"Sant Martí",70,"el Besòs i el Maresme",5
2014,3,"Sants-Montjuïc",15,"Hostafrancs",10,"Sant Martí",70,"el Besòs i el Maresme",8
2014,3,"Sants-Montjuïc",16,"la Bordeta",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,3,"Sants-Montjuïc",17,"Sants - Badal",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,3,"Sants-Montjuïc",18,"Sants",10,"Sant Martí",70,"el Besòs i el Maresme",9
2014,4,"Les Corts",19,"les Corts",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",10,"Sant Martí",70,"el Besòs i el Maresme",5
2014,4,"Les Corts",21,"Pedralbes",10,"Sant Martí",70,"el Besòs i el Maresme",0
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10,"Sant Martí",70,"el Besòs i el Maresme",2
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,6,"Gràcia",28,"Vallcarca i els Penitents",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,6,"Gràcia",29,"el Coll",10,"Sant Martí",70,"el Besòs i el Maresme",2
2014,6,"Gràcia",30,"la Salut",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,6,"Gràcia",31,"la Vila de Gràcia",10,"Sant Martí",70,"el Besòs i el Maresme",17
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",10,"Sant Martí",70,"el Besòs i el Maresme",14
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Sant Martí",70,"el Besòs i el Maresme",10
2014,7,"Horta-Guinardó",34,"Can Baró",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,7,"Horta-Guinardó",35,"el Guinardó",10,"Sant Martí",70,"el Besòs i el Maresme",10
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",10,"Sant Martí",70,"el Besòs i el Maresme",2
2014,7,"Horta-Guinardó",37,"el Carmel",10,"Sant Martí",70,"el Besòs i el Maresme",11
2014,7,"Horta-Guinardó",38,"la Teixonera",10,"Sant Martí",70,"el Besòs i el Maresme",7
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,7,"Horta-Guinardó",40,"Montbau",10,"Sant Martí",70,"el Besòs i el Maresme",2
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",10,"Sant Martí",70,"el Besòs i el Maresme",1
2014,7,"Horta-Guinardó",42,"la Clota",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,7,"Horta-Guinardó",43,"Horta",10,"Sant Martí",70,"el Besòs i el Maresme",11
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,8,"Nou Barris",45,"Porta",10,"Sant Martí",70,"el Besòs i el Maresme",20
2014,8,"Nou Barris",46,"el Turó de la Peira",10,"Sant Martí",70,"el Besòs i el Maresme",8
2014,8,"Nou Barris",47,"Can Peguera",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,8,"Nou Barris",48,"la Guineueta",10,"Sant Martí",70,"el Besòs i el Maresme",6
2014,8,"Nou Barris",49,"Canyelles",10,"Sant Martí",70,"el Besòs i el Maresme",4
2014,8,"Nou Barris",50,"les Roquetes",10,"Sant Martí",70,"el Besòs i el Maresme",14
2014,8,"Nou Barris",51,"Verdun",10,"Sant Martí",70,"el Besòs i el Maresme",15
2014,8,"Nou Barris",52,"la Prosperitat",10,"Sant Martí",70,"el Besòs i el Maresme",17
2014,8,"Nou Barris",53,"la Trinitat Nova",10,"Sant Martí",70,"el Besòs i el Maresme",6
2014,8,"Nou Barris",54,"Torre Baró",10,"Sant Martí",70,"el Besòs i el Maresme",8
2014,8,"Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,8,"Nou Barris",56,"Vallbona",10,"Sant Martí",70,"el Besòs i el Maresme",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",10,"Sant Martí",70,"el Besòs i el Maresme",7
2014,9,"Sant Andreu",58,"Baró de Viver",10,"Sant Martí",70,"el Besòs i el Maresme",6
2014,9,"Sant Andreu",59,"el Bon Pastor",10,"Sant Martí",70,"el Besòs i el Maresme",17
2014,9,"Sant Andreu",60,"Sant Andreu",10,"Sant Martí",70,"el Besòs i el Maresme",22
2014,9,"Sant Andreu",61,"la Sagrera",10,"Sant Martí",70,"el Besòs i el Maresme",9
2014,9,"Sant Andreu",62,"el Congrés i els Indians",10,"Sant Martí",70,"el Besòs i el Maresme",5
2014,9,"Sant Andreu",63,"Navas",10,"Sant Martí",70,"el Besòs i el Maresme",12
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,"Sant Martí",70,"el Besòs i el Maresme",22
2014,10,"Sant Martí",65,"el Clot",10,"Sant Martí",70,"el Besòs i el Maresme",31
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",70,"el Besòs i el Maresme",20
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",10,"Sant Martí",70,"el Besòs i el Maresme",3
2014,10,"Sant Martí",68,"el Poblenou",10,"Sant Martí",70,"el Besòs i el Maresme",76
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",70,"el Besòs i el Maresme",23
2014,10,"Sant Martí",70,"el Besòs i el Maresme",10,"Sant Martí",70,"el Besòs i el Maresme",855
2014,10,"Sant Martí",71,"Provençals del Poblenou",10,"Sant Martí",70,"el Besòs i el Maresme",52
2014,10,"Sant Martí",72,"Sant Martí de Provençals",10,"Sant Martí",70,"el Besòs i el Maresme",52
2014,10,"Sant Martí",73,"la Verneda i la Pau",10,"Sant Martí",70,"el Besòs i el Maresme",101
2014,99,"No consta",99,"No consta",10,"Sant Martí",70,"el Besòs i el Maresme",0
2014,1,"Ciutat Vella",1,"el Raval",10,"Sant Martí",71,"Provençals del Poblenou",17
2014,1,"Ciutat Vella",2,"el Barri Gòtic",10,"Sant Martí",71,"Provençals del Poblenou",7
2014,1,"Ciutat Vella",3,"la Barceloneta",10,"Sant Martí",71,"Provençals del Poblenou",6
2014,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",10,"Sant Martí",71,"Provençals del Poblenou",2
2014,2,"Eixample",5,"el Fort Pienc",10,"Sant Martí",71,"Provençals del Poblenou",13
2014,2,"Eixample",6,"la Sagrada Família",10,"Sant Martí",71,"Provençals del Poblenou",16
2014,2,"Eixample",7,"la Dreta de l'Eixample",10,"Sant Martí",71,"Provençals del Poblenou",16
2014,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",10,"Sant Martí",71,"Provençals del Poblenou",12
2014,2,"Eixample",9,"la Nova Esquerra de l'Eixample",10,"Sant Martí",71,"Provençals del Poblenou",17
2014,2,"Eixample",10,"Sant Antoni",10,"Sant Martí",71,"Provençals del Poblenou",15
2014,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Sant Martí",71,"Provençals del Poblenou",14
2014,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,3,"Sants-Montjuïc",13,"la Marina de Port",10,"Sant Martí",71,"Provençals del Poblenou",7
2014,3,"Sants-Montjuïc",14,"la Font de la Guatlla",10,"Sant Martí",71,"Provençals del Poblenou",2
2014,3,"Sants-Montjuïc",15,"Hostafrancs",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,3,"Sants-Montjuïc",16,"la Bordeta",10,"Sant Martí",71,"Provençals del Poblenou",1
2014,3,"Sants-Montjuïc",17,"Sants - Badal",10,"Sant Martí",71,"Provençals del Poblenou",1
2014,3,"Sants-Montjuïc",18,"Sants",10,"Sant Martí",71,"Provençals del Poblenou",12
2014,4,"Les Corts",19,"les Corts",10,"Sant Martí",71,"Provençals del Poblenou",10
2014,4,"Les Corts",20,"la Maternitat i Sant Ramon",10,"Sant Martí",71,"Provençals del Poblenou",1
2014,4,"Les Corts",21,"Pedralbes",10,"Sant Martí",71,"Provençals del Poblenou",2
2014,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",10,"Sant Martí",71,"Provençals del Poblenou",1
2014,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",10,"Sant Martí",71,"Provençals del Poblenou",11
2014,6,"Gràcia",28,"Vallcarca i els Penitents",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,6,"Gràcia",29,"el Coll",10,"Sant Martí",71,"Provençals del Poblenou",3
2014,6,"Gràcia",30,"la Salut",10,"Sant Martí",71,"Provençals del Poblenou",2
2014,6,"Gràcia",31,"la Vila de Gràcia",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",10,"Sant Martí",71,"Provençals del Poblenou",13
2014,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Sant Martí",71,"Provençals del Poblenou",7
2014,7,"Horta-Guinardó",34,"Can Baró",10,"Sant Martí",71,"Provençals del Poblenou",3
2014,7,"Horta-Guinardó",35,"el Guinardó",10,"Sant Martí",71,"Provençals del Poblenou",7
2014,7,"Horta-Guinardó",36,"la Font d'en Fargues",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",37,"el Carmel",10,"Sant Martí",71,"Provençals del Poblenou",11
2014,7,"Horta-Guinardó",38,"la Teixonera",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",40,"Montbau",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",41,"la Vall d'Hebron",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",42,"la Clota",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,7,"Horta-Guinardó",43,"Horta",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,8,"Nou Barris",45,"Porta",10,"Sant Martí",71,"Provençals del Poblenou",8
2014,8,"Nou Barris",46,"el Turó de la Peira",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,8,"Nou Barris",47,"Can Peguera",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,8,"Nou Barris",48,"la Guineueta",10,"Sant Martí",71,"Provençals del Poblenou",4
2014,8,"Nou Barris",49,"Canyelles",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,8,"Nou Barris",50,"les Roquetes",10,"Sant Martí",71,"Provençals del Poblenou",6
2014,8,"Nou Barris",51,"Verdun",10,"Sant Martí",71,"Provençals del Poblenou",8
2014,8,"Nou Barris",52,"la Prosperitat",10,"Sant Martí",71,"Provençals del Poblenou",13
2014,8,"Nou Barris",53,"la Trinitat Nova",10,"Sant Martí",71,"Provençals del Poblenou",1
2014,8,"Nou Barris",54,"Torre Baró",10,"Sant Martí",71,"Provençals del Poblenou",6
2014,8,"Nou Barris",55,"Ciutat Meridiana",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,8,"Nou Barris",56,"Vallbona",10,"Sant Martí",71,"Provençals del Poblenou",0
2014,9,"Sant Andreu",57,"la Trinitat Vella",10,"Sant Martí",71,"Provençals del Poblenou",2
2014,9,"Sant Andreu",58,"Baró de Viver",10,"Sant Martí",71,"Provençals del Poblenou",8
2014,9,"Sant Andreu",59,"el Bon Pastor",10,"Sant Martí",71,"Provençals del Poblenou",8
2014,9,"Sant Andreu",60,"Sant Andreu",10,"Sant Martí",71,"Provençals del Poblenou",15
2014,9,"Sant Andreu",61,"la Sagrera",10,"Sant Martí",71,"Provençals del Poblenou",10
2014,9,"Sant Andreu",62,"el Congrés i els Indians",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,9,"Sant Andreu",63,"Navas",10,"Sant Martí",71,"Provençals del Poblenou",11
2014,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,"Sant Martí",71,"Provençals del Poblenou",32
2014,10,"Sant Martí",65,"el Clot",10,"Sant Martí",71,"Provençals del Poblenou",37
2014,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10,"Sant Martí",71,"Provençals del Poblenou",13
2014,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",10,"Sant Martí",71,"Provençals del Poblenou",5
2014,10,"Sant Martí",68,"el Poblenou",10,"Sant Martí",71,"Provençals del Poblenou",102
2014,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",71,"Provençals del Poblenou",29
